Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026)
Data de geracao dos dados: 2017-10-02
Fonte: Instituicoes financeiras
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA;SALDO;REALIZAVEL ATE 3M;REALIZAVEL APOS 3M
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;61300000;Reservas De Capital;3590022,20;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;61500006;Reservas De Lucros;185684138,78;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;61600009;Ajustes De Avaliacao Patrimonial;-7519,47;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;61900008;(-) Acoes Em Tesouraria;-33735621,93;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS;116077788,99;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS;116024452,17;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;71100001;Rendas De Operacoes De Credito;74298023,29;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;71400000;Rendas De Aplicacoes Interfinanceiras De Liquidez;9092332,79;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos;1633718,28;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;71700009;Rendas De Prestacao De Servicos;19926214,20;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;71800002;Rendas De Participacoes;2200271,49;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;71900005;Outras Receitas Operacionais;8873892,12;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;73000006;RECEITAS NAO OPERACIONAIS;53336,82;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;73100009;Lucros Em Transacoes Com Valores E Bens;4455,00;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;73900003;Outras Receitas Nao Operacionais;48881,82;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-107768360,31;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS;-100275499,58;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;81100008;(-) Despesas De Captacao;-24707002,25;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;81200001;(-) Despesas De Obrigacoes Por Emprestimos E Repasses;-2438874,96;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;81700006;(-) Despesas Administrativas;-39147360,68;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;81800009;(-) Aprovisionamentos E Ajustes Patrimoniais;-22587923,51;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;81900002;(-) Outras Despesas Operacionais;-11394338,18;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;83000003;(-) DESPESAS NAO OPERACIONAIS;-48517,56;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;83100006;(-) Prejuizos Em Transacoes Com Valores E Bens;-23517,56;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;83900000;(-) Outras Despesas Nao Operacionais;-25000,00;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;-7444343,17;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;89400009;(-) Imposto De Renda;-4935539,98;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;89700008;(-) Participacoes No Lucro;-2508803,19;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;5736643610,64;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;90100006;Coobrigacoes E Riscos Em Garantias Prestadas;12286534,03;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;90300002;Titulos E Valores Mobiliarios;86239141,27;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;90400005;Custodia De Valores;1247270546,39;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;90500008;Cobranca;451562311,67;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;90900000;Controle;2486068148,14;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS;1453216929,14;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;91100005;Operacoes De Creditos E Arrendamento Mercantil;1453216929,14;0,00;0,00
201702;4010;17351180;;BCO TRIANGULO S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO;8016787607,37;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;607567649,57;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES;6248590,42;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;11300005;Reservas Livres;318588,24;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;11500001;Disponibilidades Em Moedas Estrangeiras;5930002,18;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;141292421,27;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;12100008;Aplicacoes Em Operacoes Compromissadas;100040523,78;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;12200001;Aplicacoes Em Depositos Interfinanceiros;41251897,49;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS;207490209,01;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;13100007;Livres;207490209,01;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;14000003;RELACOES INTERFINANCEIRAS;443623,34;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;14200009;Creditos Vinculados;443623,34;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO;115829823,88;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;16100004;Empréstimos e Direitos Creditórios Descontados;87896641,41;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;16200007;Financiamentos;29007292,59;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;16900008;(-) Provisoes Para Operacoes De Credito;-1074110,12;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS;136245566,52;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;18200005;Carteira De Cambio;135463953,27;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;18800003;Diversos;1455550,05;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;18900006;(-) Provisoes Para Outros Creditos;-673936,80;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS;17415,13;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;19900005;Despesas Antecipadas;17415,13;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE;1362128,18;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO;1325285,62;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;22400004;Instalacoes, Moveis E Equipamentos De Uso;546156,15;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;22900009;Outros;779129,47;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL;36842,56;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;25100002;Ativos Intangiveis;36842,56;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO;1043351924,74;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;30100004;Coobrigacoes E Riscos Em Garantias Prestadas;150847940,19;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;30300000;Titulos E Valores Mobiliarios;207490209,01;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;30400003;Custodia De Valores;336003403,33;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;30500006;Cobranca;6250223,54;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;30600009;Negociacao E Intermediacao De Valores;48078867,14;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;30900008;Controle;31831365,81;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS;262849915,72;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;31100003;Operacoes De Risco Nivel Aa;91197990,65;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;31200006;Operacoes De Risco Nivel A;109431533,13;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;31300009;Operacoes De Risco Nivel B;33286125,79;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;31400002;Operacoes De Risco Nivelc;28934266,15;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO;1652281702,49;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO;391817444,41;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;41000007;DEPOSITOS;192799732,79;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;41100000;Depositos A Vista;12258865,51;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;41500002;Depositos A Prazo;180540867,28;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;44000004;RELACOES INTERFINANCEIRAS;113383,14;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;44100007;Obrigações Junto A Participantes De Sistemas De   Liquidação;113383,14;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;45000003;RELACOES INTERDEPENDENCIAS;3065768,16;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;45100006;Recursos em Transito de Terceiros;3065768,16;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;46000002;OBRIGACOES POR EMPRESTIMOS E REPASSES;193117586,47;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;46300001;Emprestimos No Exterior;158420743,97;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;46600000;Repasses Do Exterior;34696842,50;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;47000001;INSTRUMENTOS FINANCEIROS DERIVATIVOS;143272,12;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;47100004;Instrumentos Financeiros Derivativos;143272,12;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES;2577701,73;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;49100002;Cobranca E Arrecadacao De Tributos E Assemelhados;2470,33;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;49300008;Sociais E Estatutarias;301494,75;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;49400001;Fiscais E Previdenciarias;1201825,42;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;49900006;Diversas;1071911,23;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO;215225248,32;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO;215225248,32;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;61100004;Capital Social;202100000,00;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;61500006;Reservas De Lucros;13090597,72;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;61600009;Ajustes De Avaliacao Patrimonial;34650,60;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS;94541130,11;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS;94541130,11;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;71100001;Rendas De Operacoes De Credito;4782129,59;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;71300007;Rendas De Cambio;80901445,64;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;71400000;Rendas De Aplicacoes Interfinanceiras De Liquidez;2907021,74;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos;4152822,21;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;71700009;Rendas De Prestacao De Servicos;321791,35;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;71900005;Outras Receitas Operacionais;1475919,58;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-92654045,09;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS;-92102196,79;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;81100008;(-) Despesas De Captacao;-3401346,05;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;81200001;(-) Despesas De Obrigacoes Por Emprestimos E Repasses;-19933487,07;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;81400007;(-) Despesas De Cambio;-57380227,20;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;81500000;(-) Despesas Com Titulos E Valores Mobiliarios    E Instrumentos Financeiros Derivativos;-2815858,41;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;81700006;(-) Despesas Administrativas;-3879804,08;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;81800009;(-) Aprovisionamentos E Ajustes Patrimoniais;-566106,68;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;81900002;(-) Outras Despesas Operacionais;-4125367,30;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;-551848,30;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;89400009;(-) Imposto De Renda;-540128,63;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;89700008;(-) Participacoes No Lucro;-11719,67;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;1043351924,74;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;90100006;Coobrigacoes E Riscos Em Garantias Prestadas;150847940,19;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;90300002;Titulos E Valores Mobiliarios;207490209,01;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;90400005;Custodia De Valores;336003403,33;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;90500008;Cobranca;6250223,54;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;90600001;Negociacao E Intermediacao De Valores;48078867,14;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;90900000;Controle;31831365,81;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS;262849915,72;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;91100005;Operacoes De Creditos E Arrendamento Mercantil;262849915,72;0,00;0,00
201702;4010;17453575;;ICBC DO BRASIL BM S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO;1652281702,49;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;57832357,91;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;11000006;DISPONIBILIDADES;1849085,40;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;11300005;Reservas Livres;1849085,40;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS FINANCEIROS DERIVATIVOS;54762986,22;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;13100007;Livres;54762986,22;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;18000009;OUTROS CREDITOS;1220286,29;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;18400001;Negociacao E Intermediacao De Valores;200000,00;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;18800003;Diversos;1020286,29;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;20000004;PERMANENTE;24698,68;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;22000002;IMOBILIZADO DE USO;24698,68;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;22900009;Outros;24698,68;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;30000001;COMPENSACAO;55882366,73;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;30300000;Titulos E Valores Mobiliarios;54762986,22;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;30400003;Custodia De Valores;6363,00;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;30900008;Controle;1113017,51;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;39999993;TOTAL GERAL DO ATIVO;113739423,32;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO;1469831,78;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;49000009;OUTRAS OBRIGACOES;1469831,78;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;49400001;Fiscais E Previdenciarias;360260,63;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;49900006;Diversas;1109571,15;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;60000002;PATRIMONIO LIQUIDO;55849458,64;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;61000001;PATRIMONIO LIQUIDO;55849458,64;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;61100004;Capital Social;46200000,00;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;61500006;Reservas De Lucros;9678684,22;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;61600009;Ajustes De Avaliacao Patrimonial;-29225,58;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;70000009;CONTAS DE RESULTADO CREDORAS;1101954,99;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;71000008;RECEITAS OPERACIONAIS;1101954,99;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;71500003;Rendas Com Titulos E Valores Mobiliarios E Instrumentos Financeiros Derivativos;1089105,67;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;71900005;Outras Receitas Operacionais;12849,32;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-564188,82;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;81000005;(-) DESPESAS OPERACIONAIS;-116248,14;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;81500000;(-) Despesas Com Titulos E Valores Mobiliarios    E Instrumentos Financeiros Derivativos;-1844,21;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;81700006;(-) Despesas Administrativas;-61870,84;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;81800009;(-) Aprovisionamentos E Ajustes Patrimoniais;-1975,20;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;81900002;(-) Outras Despesas Operacionais;-50557,89;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;89000007;(-) APURACAO DE RESULTADO;-447940,68;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;89400009;(-) Imposto De Renda;-447940,68;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;90000003;COMPENSACAO;55882366,73;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;90300002;Titulos E Valores Mobiliarios;54762986,22;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;90400005;Custodia De Valores;6363,00;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;90900000;Controle;1113017,51;0,00;0,00
201702;4010;18520834;;UBS BRASIL BI S.A.;;;BANCOS DE INVESTIMENTO;99999995;TOTAL GERAL DO PASSIVO;113739423,32;0,00;0,00
201702;4010;19307785;;MS BANK S.A. BCO DE CÂMBIO;;;BANCOS DE CÂMBIO;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;79424045,55;0,00;0,00
201702;4010;19307785;;MS BANK S.A. BCO DE CÂMBIO;;;BANCOS DE CÂMBIO;11000006;DISPONIBILIDADES;21403427,38;0,00;0,00
